Wavelength,Flux
3267.0,5.879087494609081e-11
3268.0,5.861605645307577e-11
3269.0,5.730083421640053e-11
3270.0,5.700530672503312e-11
3271.0,5.6298445072489045e-11
3272.0,5.5165750439956085e-11
3273.0,5.44250443323957e-11
3274.0,5.491621393738377e-11
3275.0,5.533205837959798e-11
3276.0,5.642404252159672e-11
3277.0,5.480043155370318e-11
3278.0,5.3584834486253285e-11
3279.0,4.873841955022051e-11
3280.0,4.810702183832838e-11
3281.0,4.9376218391739e-11
3282.0,5.087519641677751e-11
3283.0,5.2912525055903714e-11
3284.0,5.472680295048882e-11
3285.0,5.563651969686667e-11
3286.0,5.779980660758355e-11
3287.0,5.755905127524663e-11
3288.0,5.6903853157264095e-11
3289.0,5.661646498844597e-11
3290.0,5.6548904447950576e-11
3291.0,5.91529672466784e-11
3292.0,5.948001119415736e-11
3293.0,6.035753841171498e-11
3294.0,6.02416033723685e-11
3295.0,6.000225316604713e-11
3296.0,6.01139207856427e-11
3297.0,6.028845478400768e-11
3298.0,6.141678832172204e-11
3299.0,6.154092513366294e-11
3300.0,6.182807044119443e-11
3301.0,5.95671081904392e-11
3302.0,5.864035645952725e-11
3303.0,5.704339778311862e-11
3304.0,5.6850132240660045e-11
3305.0,5.676198053250481e-11
3306.0,5.743429343230133e-11
3307.0,5.771879849070238e-11
3308.0,5.579936512845052e-11
3309.0,5.533760949472111e-11
3310.0,5.446522052809932e-11
3311.0,5.4710656144374425e-11
3312.0,5.4862264037280895e-11
3313.0,5.4906856838954354e-11
3314.0,5.5021244504960265e-11
3315.0,5.680941481123192e-11
3316.0,5.723038709604111e-11
3317.0,5.7960081178976e-11
3318.0,5.849897649623514e-11
3319.0,5.880157472049063e-11
3320.0,5.98334992663041e-11
3321.0,5.96670976515945e-11
3322.0,5.902284910819233e-11
3323.0,5.7751230880809246e-11
3324.0,5.692609578167307e-11
3325.0,5.771134611864959e-11
3326.0,5.816729736762838e-11
3327.0,5.938523284232389e-11
3328.0,5.944120889944671e-11
3329.0,5.942518699342259e-11
3330.0,5.876467368270966e-11
3331.0,5.848568157551526e-11
3332.0,5.780802919685968e-11
3333.0,5.846723799551867e-11
3334.0,5.940096331480405e-11
3335.0,5.855968487900043e-11
3336.0,5.804685551669131e-11
3337.0,5.63223426230941e-11
3338.0,5.6745691479065385e-11
3339.0,5.7817344661925674e-11
3340.0,5.76295886012268e-11
3341.0,5.727139942846016e-11
3342.0,5.693344753976426e-11
3343.0,5.7125963681681213e-11
3344.0,5.825716992147179e-11
3345.0,5.905009814455298e-11
3346.0,5.982771916768215e-11
3347.0,6.075388803150616e-11
3348.0,6.085961595792e-11
3349.0,5.841960248886835e-11
3350.0,5.6544709886585665e-11
3351.0,5.333064198587145e-11
3352.0,5.50553110045815e-11
3353.0,5.597552629743596e-11
3354.0,5.851916867749551e-11
3355.0,5.916538092787249e-11
3356.0,6.032960936375176e-11
3357.0,5.945186704048311e-11
3358.0,5.864597002469552e-11
3359.0,5.724959742381408e-11
