Wavelength,Flux
3391.0,1.8307341753676099e-10
3392.0,1.829408013964695e-10
3393.0,1.8431131620921803e-10
3394.0,1.848294850503862e-10
3395.0,1.867259402654753e-10
3396.0,1.8639555177113465e-10
3397.0,1.8594625839085666e-10
3398.0,1.8512412436333392e-10
3399.0,1.8454492101138698e-10
3400.0,1.7680598651814705e-10
3401.0,1.7658872975001572e-10
3402.0,1.7631440751841865e-10
3403.0,1.755345174769829e-10
3404.0,1.7487222780943057e-10
3405.0,1.7625845227797754e-10
3406.0,1.766883306331124e-10
3407.0,1.7745803437829721e-10
3408.0,1.7697662779703194e-10
3409.0,1.7631507365223342e-10
3410.0,1.7661047624351056e-10
3411.0,1.7698924270614924e-10
3412.0,1.7952121733610937e-10
3413.0,1.7963257270547928e-10
3414.0,1.7983284306133385e-10
3415.0,1.7937502871934186e-10
3416.0,1.7926328477191333e-10
3417.0,1.8166544657471917e-10
3418.0,1.8175708160761417e-10
3419.0,1.813708627729227e-10
3420.0,1.806544636107077e-10
3421.0,1.8018060654600987e-10
3422.0,1.7953630249145647e-10
3423.0,1.7952175856983388e-10
3424.0,1.7903037385913478e-10
3425.0,1.7987882017234114e-10
3426.0,1.8083087804932063e-10
3427.0,1.8092151388149347e-10
3428.0,1.8092986830975377e-10
3429.0,1.8048626482247698e-10
3430.0,1.8042758953562554e-10
3431.0,1.8010971880588755e-10
3432.0,1.8023121883814497e-10
3433.0,1.802444027365624e-10
3434.0,1.798437510025508e-10
3435.0,1.79898471119877e-10
3436.0,1.7993685708095342e-10
3437.0,1.7998588730527842e-10
3438.0,1.8007885460580297e-10
3439.0,1.7852627709480373e-10
3440.0,1.7831659759881546e-10
3441.0,1.7845014355089006e-10
3442.0,1.786230052758242e-10
3443.0,1.7899426385525885e-10
3444.0,1.7920201433874183e-10
3445.0,1.793346304790333e-10
3446.0,1.79416828616219e-10
3447.0,1.79369602504309e-10
3448.0,1.793953596784803e-10
3449.0,1.7938357743663147e-10
3450.0,1.794761561590974e-10
3451.0,1.7330595292186501e-10
3452.0,1.727555876129827e-10
3453.0,1.727076121005311e-10
3454.0,1.73134021008714e-10
3455.0,1.7349247039000204e-10
3456.0,1.7333900981242323e-10
3457.0,1.7321993839303218e-10
3458.0,1.7192666734722195e-10
3459.0,1.7230443460913847e-10
3460.0,1.7269247143403277e-10
3461.0,1.734577481649069e-10
3462.0,1.7378760930331083e-10
3463.0,1.7366592885981191e-10
3464.0,1.7334200741458972e-10
3465.0,1.7278040109758308e-10
3466.0,1.7227917703532825e-10
3467.0,1.7197765433962786e-10
3468.0,1.7167348098645618e-10
3469.0,1.7182594236331283e-10
3470.0,1.72408740062302e-10
3471.0,1.7292439702387696e-10
3472.0,1.7334744750741038e-10
3473.0,1.7252693718106116e-10
3474.0,1.724076714726408e-10
3475.0,1.7299046917162997e-10
3476.0,1.7312810907110787e-10
3477.0,1.7327103640774055e-10
3478.0,1.7312097588817466e-10
3479.0,1.7297273335881158e-10
3480.0,1.7291248988193786e-10
3481.0,1.7304446764399017e-10
3482.0,1.732009813348867e-10
3483.0,1.7347839831316492e-10
3484.0,1.7364715221290794e-10
3485.0,1.7357382198213145e-10
3486.0,1.7358690873603422e-10
3487.0,1.7356135972868003e-10
3488.0,1.7382559280854082e-10
3489.0,1.741571192814817e-10
3490.0,1.7472516489203116e-10
3491.0,1.7490625614513533e-10
3492.0,1.7491502690702987e-10
3493.0,1.7482794378853583e-10
3494.0,1.7474784119730913e-10
3495.0,1.7427001508529827e-10
3496.0,1.7409154673408977e-10
3497.0,1.7398774088128732e-10
3498.0,1.7399547080909628e-10
3499.0,1.743153538180664e-10
3500.0,1.696376095150498e-10
3501.0,1.6594747798137632e-10
3502.0,1.6652684786677696e-10
3503.0,1.6656299950401632e-10
3504.0,1.6679876924108328e-10
3505.0,1.6673891434226817e-10
3506.0,1.6676925118641606e-10
3507.0,1.6723437912258277e-10
3508.0,1.6758379406400792e-10
3509.0,1.681632610939232e-10
3510.0,1.6809580116738942e-10
3511.0,1.6809885428070714e-10
3512.0,1.6706828975809884e-10
3513.0,1.66622812769468e-10
3514.0,1.6712020656228788e-10
3515.0,1.673564481441403e-10
3516.0,1.6803416991173492e-10
3517.0,1.6761639298756847e-10
3518.0,1.6731051266649644e-10
3519.0,1.6826509630085695e-10
3520.0,1.6839184213690572e-10
3521.0,1.6820723980348617e-10
3522.0,1.6822143678041357e-10
3523.0,1.6831744331646803e-10
3524.0,1.6960503834706486e-10
3525.0,1.7003960739447876e-10
3526.0,1.7018676745639283e-10
3527.0,1.6997879492830492e-10
3528.0,1.6961862470132871e-10
3529.0,1.695764917375442e-10
3530.0,1.6960700899293357e-10
3531.0,1.684090505937874e-10
3532.0,1.683708311661647e-10
3533.0,1.6854712070468736e-10
3534.0,1.6898615839977538e-10
3535.0,1.6928025647899858e-10
3536.0,1.6978277117551954e-10
3537.0,1.6985707285144258e-10
3538.0,1.6982003303578352e-10
3539.0,1.7032819599194227e-10
3540.0,1.7099675841958373e-10
3541.0,1.714493824689356e-10
3542.0,1.7153849174444957e-10
3543.0,1.711260161352257e-10
3544.0,1.7118793882442418e-10
3545.0,1.716481262681313e-10
3546.0,1.718356568147783e-10
3547.0,1.7193163559525715e-10
3548.0,1.7063202240041875e-10
3549.0,1.7040041599969413e-10
3550.0,1.701485341509823e-10
3551.0,1.7060447499162024e-10
3552.0,1.7123989726197664e-10
3553.0,1.7117647577169492e-10
3554.0,1.7102960714332482e-10
3555.0,1.6881099296206514e-10
3556.0,1.6928446144870435e-10
3557.0,1.6988567497211449e-10
3558.0,1.7092403881147078e-10
3559.0,1.7146153941105524e-10
3560.0,1.7146191411132605e-10
3561.0,1.7137201380190703e-10
3562.0,1.7133888752240978e-10
3563.0,1.7042937894284904e-10
3564.0,1.6985467199415183e-10
3565.0,1.6855142281890778e-10
3566.0,1.6843748618100562e-10
3567.0,1.695074358654125e-10
3568.0,1.6994707030537626e-10
3569.0,1.7041826283481498e-10
3570.0,1.7033170707225764e-10
3571.0,1.6956518134048082e-10
3572.0,1.6231004040800912e-10
3573.0,1.620988482331498e-10
3574.0,1.6183065998376378e-10
3575.0,1.6198772878617262e-10
3576.0,1.620127226820145e-10
3577.0,1.6157955529116919e-10
3578.0,1.61437530010744e-10
3579.0,1.614602618271732e-10
3580.0,1.6144915959692696e-10
3581.0,1.6154823312408695e-10
3582.0,1.6110739131658391e-10
3583.0,1.6093747168266503e-10
3584.0,1.602609711603975e-10
3585.0,1.5991782897906148e-10
3586.0,1.5949122578184927e-10
3587.0,1.5757700699836619e-10
3588.0,1.5687050269885816e-10
3589.0,1.5628585925409055e-10
3590.0,1.5669782138516553e-10
3591.0,1.5780401985132642e-10
3592.0,1.5906305439461477e-10
3593.0,1.5974321865286356e-10
3594.0,1.597013632448352e-10
3595.0,1.599773508109692e-10
3596.0,1.6059559238001953e-10
3597.0,1.6046244888379135e-10
3598.0,1.603810279027229e-10
3599.0,1.5961253152507737e-10
3600.0,1.5946904907693238e-10
3601.0,1.594435000695782e-10
3602.0,1.595960585909495e-10
3603.0,1.5990656021536154e-10
3604.0,1.6082524201266324e-10
3605.0,1.6120846324518823e-10
3606.0,1.6213232145734224e-10
3607.0,1.6214748987941618e-10
3608.0,1.620432676929795e-10
3609.0,1.619079315062777e-10
3610.0,1.618331579855692e-10
3611.0,1.6288508042361372e-10
3612.0,1.6288963233801468e-10
3613.0,1.6236406663594494e-10
3614.0,1.6192792939850875e-10
3615.0,1.616735217924159e-10
3616.0,1.6293666416089536e-10
3617.0,1.6344414710545152e-10
3618.0,1.640685226567129e-10
3619.0,1.6397398716616607e-10
3620.0,1.6396595192702534e-10
3621.0,1.6463121144116855e-10
3622.0,1.648406966481275e-10
3623.0,1.654384684801613e-10
3624.0,1.6573177552547946e-10
3625.0,1.6637140276554163e-10
3626.0,1.6688998794034404e-10
3627.0,1.6710365036143315e-10
3628.0,1.6654516654668328e-10
3629.0,1.666958099333371e-10
3630.0,1.6726584006754308e-10
3631.0,1.6719438333812064e-10
3632.0,1.6714285511199023e-10
3633.0,1.6571509442453447e-10
3634.0,1.6510962042026733e-10
3635.0,1.6361967336564476e-10
3636.0,1.6206556929798666e-10
3637.0,1.5942600017915254e-10
3638.0,1.6079546028002767e-10
3639.0,1.6144288683683783e-10
3640.0,1.6291015758618244e-10
3641.0,1.62990343444136e-10
3642.0,1.631461354900665e-10
3643.0,1.6317565354473373e-10
3644.0,1.6316656359371962e-10
3645.0,1.6364845589755816e-10
3646.0,1.6366702437764502e-10
3647.0,1.6345225173353128e-10
3648.0,1.6308268624420919e-10
3649.0,1.6264925517539552e-10
3650.0,1.6242804323773896e-10
3651.0,1.6240286893065559e-10
3652.0,1.6192656937530359e-10
3653.0,1.617145584109636e-10
3654.0,1.6156603832584437e-10
3655.0,1.6130220770183001e-10
3656.0,1.6107126743492017e-10
3657.0,1.6077977837980484e-10
3658.0,1.6095651200753736e-10
3659.0,1.617005418452777e-10
3660.0,1.6162696181432068e-10
3661.0,1.6145201842121537e-10
3662.0,1.6083007148282036e-10
3663.0,1.6067311370271398e-10
3664.0,1.6015154480353289e-10
3665.0,1.5973497524690572e-10
3666.0,1.591577702964031e-10
3667.0,1.5883364068436379e-10
3668.0,1.5880907699994395e-10
3669.0,1.5997071722839706e-10
3670.0,1.597521837037874e-10
3671.0,1.5928905416906503e-10
3672.0,1.583577297070704e-10
3673.0,1.5772894101928614e-10
3674.0,1.583166792107349e-10
3675.0,1.5823971299955275e-10
3676.0,1.5793828744836702e-10
3677.0,1.5718415458110258e-10
3678.0,1.5649075091328513e-10
3679.0,1.561539786365529e-10
3680.0,1.5588551283141072e-10
3681.0,1.5553718035743458e-10
3682.0,1.5525367103030874e-10
3683.0,1.5489907967403127e-10
3684.0,1.5435007438835413e-10
3685.0,1.5404622022430203e-10
3686.0,1.538460192573865e-10
3687.0,1.5353929239125819e-10
3688.0,1.5291168331543759e-10
3689.0,1.5272566544766164e-10
3690.0,1.525345266761846e-10
3691.0,1.5203270586905404e-10
3692.0,1.518346282036731e-10
3693.0,1.512821118376806e-10
3694.0,1.511911984497516e-10
3695.0,1.5100529160427811e-10
3696.0,1.4999439190699349e-10
3697.0,1.4954505689335207e-10
3698.0,1.4947452997571276e-10
3699.0,1.502945545794887e-10
3700.0,1.5157364252615935e-10
3701.0,1.515714082023223e-10
3702.0,1.5129802966029615e-10
3703.0,1.4795238645337605e-10
3704.0,1.446741199062629e-10
3705.0,1.3779404006708518e-10
3706.0,1.39242159469255e-10
3707.0,1.405653787811545e-10
3708.0,1.4698606221053012e-10
3709.0,1.4787258917348112e-10
3710.0,1.470920468760184e-10
3711.0,1.4356837940709966e-10
3712.0,1.3974037205155554e-10
3713.0,1.3724421599192738e-10
3714.0,1.3737848358896798e-10
3715.0,1.4375728385473963e-10
3716.0,1.4749808319169944e-10
3717.0,1.534467691799435e-10
3718.0,1.5386851515142297e-10
3719.0,1.5366623251633627e-10
3720.0,1.4529222269743514e-10
3721.0,1.4114634461215303e-10
3722.0,1.3193686421164585e-10
3723.0,1.3054952952007426e-10
3724.0,1.3011189348155483e-10
3725.0,1.4119809488288837e-10
3726.0,1.4530095182596625e-10
3727.0,1.5574398715134663e-10
3728.0,1.5863836633212003e-10
3729.0,1.61567870193835e-10
3730.0,1.6020899884505724e-10
3731.0,1.5880820269931206e-10
3732.0,1.4824594329887475e-10
3733.0,1.4165434103485808e-10
3734.0,1.3013265465211532e-10
3735.0,1.2422045336801801e-10
3736.0,1.2190173870330057e-10
3737.0,1.3163974077468055e-10
3738.0,1.371115859738481e-10
3739.0,1.5081481896661586e-10
3740.0,1.582970005076234e-10
3741.0,1.6441913108788953e-10
3742.0,1.711736030696187e-10
3743.0,1.724493881027911e-10
3744.0,1.7259885187748125e-10
3745.0,1.6944999570167596e-10
3746.0,1.6521636836408504e-10
3747.0,1.5446283141429262e-10
3748.0,1.4918258295359976e-10
3749.0,1.312738112657641e-10
3750.0,1.2556697348564683e-10
3751.0,1.161567161900301e-10
3752.0,1.1891358731030977e-10
3753.0,1.213859152082719e-10
3754.0,1.393393039839097e-10
3755.0,1.4555448513142721e-10
3756.0,1.6029730320887836e-10
3757.0,1.6700367477806566e-10
3758.0,1.7291920673123684e-10
3759.0,1.7848318656366047e-10
3760.0,1.7958778908422346e-10
3761.0,1.7862611390029315e-10
3762.0,1.7868868884551858e-10
3763.0,1.7847194555553614e-10
3764.0,1.7410875519097146e-10
3765.0,1.7160545207062228e-10
3766.0,1.61557545119706e-10
3767.0,1.559888468394277e-10
3768.0,1.4447458507316213e-10
3769.0,1.323306464406926e-10
3770.0,1.2436969509810325e-10
3771.0,1.100293051115031e-10
3772.0,1.093054396994475e-10
3773.0,1.1393336968312795e-10
3774.0,1.2409401284330102e-10
3775.0,1.3455431213671432e-10
3776.0,1.5001641595624449e-10
3777.0,1.555098688710288e-10
3778.0,1.6818983705757518e-10
3779.0,1.7244201899746514e-10
3780.0,1.7832141319118477e-10
3781.0,1.828793366742687e-10
3782.0,1.8491370934459184e-10
3783.0,1.8774468091287133e-10
3784.0,1.8785280275768201e-10
3785.0,1.8739579332738288e-10
3786.0,1.8733803397452675e-10
3787.0,1.8698580184217661e-10
3788.0,1.8609901120125727e-10
3789.0,1.8518353517293917e-10
3790.0,1.810060851203943e-10
3791.0,1.769318302979883e-10
3792.0,1.7228490856169287e-10
3793.0,1.623663287153576e-10
3794.0,1.578553260328519e-10
3795.0,1.4313217278072443e-10
3796.0,1.3494116934964495e-10
3797.0,1.217243666973289e-10
3798.0,1.098080099071197e-10
3799.0,1.0450183079990794e-10
3800.0,1.0841762904112429e-10
3801.0,1.1438455738144171e-10
3802.0,1.298047919151557e-10
3803.0,1.4146475657561552e-10
3804.0,1.5036909217780448e-10
3805.0,1.6281591352917957e-10
3806.0,1.658998355358321e-10
3807.0,1.7242215988311216e-10
3808.0,1.755780382195482e-10
3809.0,1.7936067908674858e-10
3810.0,1.8450777017342546e-10
3811.0,1.8644184807126152e-10
3812.0,1.9004628426522174e-10
3813.0,1.903914526035777e-10
3814.0,1.9092769032447166e-10
3815.0,1.906803881457364e-10
3816.0,1.9025019060148196e-10
3817.0,1.8134124757374082e-10
3818.0,1.7721815681603914e-10
3819.0,1.6658173451755687e-10
3820.0,1.5972220768212253e-10
3821.0,1.550095746205571e-10
3822.0,1.6382728507124966e-10
3823.0,1.6795183299667116e-10
3824.0,1.7910707639234857e-10
3825.0,1.7979673305745791e-10
3826.0,1.802859805888346e-10
3827.0,1.774741742455177e-10
3828.0,1.7562593046527297e-10
3829.0,1.6788737067230386e-10
3830.0,1.6382323275720978e-10
3831.0,1.5592072077907915e-10
3832.0,1.4619036536878127e-10
3833.0,1.4002661530287952e-10
3834.0,1.193474902239089e-10
3835.0,1.1328895460627209e-10
3836.0,1.0042990744585367e-10
3837.0,1.0302318720345482e-10
3838.0,1.0655485521704477e-10
3839.0,1.2319069375710257e-10
3840.0,1.2969374185711757e-10
3841.0,1.4689872929185555e-10
3842.0,1.5326674651650052e-10
3843.0,1.6199686037055017e-10
3844.0,1.6917488243617385e-10
3845.0,1.724687753723586e-10
3846.0,1.7925624873349477e-10
3847.0,1.8108914368042406e-10
3848.0,1.8441573268468403e-10
3849.0,1.8604376372799436e-10
3850.0,1.871722360435868e-10
3851.0,1.897620532931299e-10
3852.0,1.902175778001336e-10
3853.0,1.9122868566423534e-10
3854.0,1.9088013114565427e-10
3855.0,1.9053569833005213e-10
3856.0,1.8950251090554815e-10
3857.0,1.8947196589458315e-10
3858.0,1.9163114151066196e-10
3859.0,1.9317310251398823e-10
3860.0,1.9527869599134107e-10
3861.0,1.9467312484255928e-10
3862.0,1.937477261959586e-10
3863.0,1.8555790237684278e-10
3864.0,1.853391468076282e-10
3865.0,1.860543247245161e-10
3866.0,1.8592440087505935e-10
3867.0,1.8550685987328563e-10
3868.0,1.805663951692793e-10
3869.0,1.7985055111857662e-10
3870.0,1.797153537097529e-10
3871.0,1.803367455366356e-10
3872.0,1.8094561959891564e-10
3873.0,1.7985642142281932e-10
3874.0,1.7957607623131366e-10
3875.0,1.8039930660407322e-10
3876.0,1.80090262147381e-10
3877.0,1.79557854695922e-10
3878.0,1.7819398734353342e-10
3879.0,1.7743007063586447e-10
3880.0,1.7493750892327853e-10
3881.0,1.731180199193716e-10
3882.0,1.6862344853763034e-10
3883.0,1.6398012114837712e-10
3884.0,1.6013980419504747e-10
3885.0,1.4874625142713427e-10
3886.0,1.4368770062667124e-10
3887.0,1.274337718681906e-10
3888.0,1.1745660000173075e-10
3889.0,1.056783133224215e-10
3890.0,9.916883980665148e-11
3891.0,9.895816110994105e-11
3892.0,1.1263447119436165e-10
3893.0,1.2100824509087005e-10
3894.0,1.3548935584584143e-10
3895.0,1.4676099224786299e-10
3896.0,1.5301156175429043e-10
3897.0,1.6474417663392416e-10
3898.0,1.6777775002640993e-10
3899.0,1.7476561864349094e-10
3900.0,1.7826243259300156e-10
3901.0,1.8127471745899015e-10
3902.0,1.8404952562001142e-10
3903.0,1.8501709886376005e-10
3904.0,1.8681345359539137e-10
3905.0,1.874880112273658e-10
3906.0,1.88559598490734e-10
3907.0,1.892612455645093e-10
3908.0,1.8975043758473475e-10
3909.0,1.9120419136875455e-10
3910.0,1.9141781215648024e-10
3911.0,1.919002734496189e-10
3912.0,1.9106248527744896e-10
3913.0,1.9071193235742356e-10
3914.0,1.909588459581002e-10
3915.0,1.9127009698305386e-10
3916.0,1.924547188281167e-10
3917.0,1.9254753347297537e-10
3918.0,1.9264814743458203e-10
3919.0,1.8950907509918125e-10
3920.0,1.8844863169942272e-10
3921.0,1.8679756352835142e-10
3922.0,1.871740401560018e-10
3923.0,1.8795780210023594e-10
3924.0,1.8648235733387253e-10
3925.0,1.8558680980884645e-10
3926.0,1.8189517947408973e-10
3927.0,1.8110762889378407e-10
3928.0,1.8081779129541786e-10
3929.0,1.8292682646414704e-10
3930.0,1.8458787276465216e-10
3931.0,1.889448042469155e-10
3932.0,1.8950627178604407e-10
3933.0,1.9015924945797735e-10
3934.0,1.8912910126900329e-10
3935.0,1.8796406098253726e-10
3936.0,1.889346734618158e-10
3937.0,1.8944164292822308e-10
3938.0,1.910065994259469e-10
3939.0,1.9160317776822922e-10
3940.0,1.9216839231006588e-10
3941.0,1.9224914715731956e-10
3942.0,1.9229055847613807e-10
3943.0,1.9254664529455567e-10
3944.0,1.9230472769748985e-10
3945.0,1.908443125753223e-10
3946.0,1.8799446721562418e-10
3947.0,1.8618065422693064e-10
3948.0,1.8561896464319716e-10
3949.0,1.8567734849650464e-10
3950.0,1.8637962007073128e-10
3951.0,1.8573316495906766e-10
3952.0,1.849498609818312e-10
3953.0,1.8390770850640337e-10
3954.0,1.8333493057021144e-10
3955.0,1.8182512440123588e-10
3956.0,1.8079891750399923e-10
3957.0,1.7914020267184583e-10
3958.0,1.7796722429075373e-10
3959.0,1.771587876397973e-10
3960.0,1.7436155297367861e-10
3961.0,1.7290940901304452e-10
3962.0,1.691176226836788e-10
3963.0,1.6438808647656344e-10
3964.0,1.600826832204305e-10
3965.0,1.490885331856262e-10
3966.0,1.4486462029950076e-10
3967.0,1.331067478460568e-10
3968.0,1.2509367153246131e-10
3969.0,1.1474907829489567e-10
3970.0,1.0128867189429513e-10
3971.0,9.693654212661329e-11
3972.0,9.896551633747919e-11
3973.0,1.0566638536380069e-10
3974.0,1.1881647055123068e-10
3975.0,1.3139880850054908e-10
3976.0,1.3866092996028812e-10
3977.0,1.5099937966667198e-10
3978.0,1.5430982880371147e-10
3979.0,1.616788647407219e-10
3980.0,1.6593613982873734e-10
3981.0,1.6954714021633066e-10
3982.0,1.7287217490835616e-10
3983.0,1.7382861816628292e-10
3984.0,1.7583312583724364e-10
3985.0,1.7711213051718744e-10
3986.0,1.7902876403574908e-10
3987.0,1.8052795369705166e-10
3988.0,1.810199767859899e-10
3989.0,1.8156451342399293e-10
3990.0,1.817791750458042e-10
3991.0,1.825568446411907e-10
3992.0,1.8235017662515673e-10
3993.0,1.8210724594958094e-10
3994.0,1.815060324261708e-10
3995.0,1.811591709977023e-10
3996.0,1.812812122636842e-10
3997.0,1.8211507302190455e-10
3998.0,1.8290907677354085e-10
3999.0,1.83764253813834e-10
4000.0,1.8354820441324193e-10
4001.0,1.8108517463311102e-10
4002.0,1.811964606135419e-10
4003.0,1.8122689460220442e-10
4004.0,1.8109413968403487e-10
4005.0,1.8100318466274246e-10
4006.0,1.7944216945675606e-10
4007.0,1.7794614393107366e-10
4008.0,1.7433432475399968e-10
4009.0,1.700430352080673e-10
4010.0,1.67256097860502e-10
4011.0,1.6718752771094358e-10
4012.0,1.6883681952517549e-10
4013.0,1.7553802855729828e-10
4014.0,1.783484471218344e-10
4015.0,1.80991735487801e-10
4016.0,1.8167482795927725e-10
4017.0,1.81562848089456e-10
4018.0,1.810584876471566e-10
4019.0,1.81341233695953e-10
4020.0,1.8188815731345898e-10
4021.0,1.8149957925484017e-10
4022.0,1.8108682608986015e-10
4023.0,1.7654000483702248e-10
4024.0,1.729525134219756e-10
4025.0,1.6312898254433605e-10
4026.0,1.535327420754129e-10
4027.0,1.47090992164145e-10
4028.0,1.509480734851465e-10
4029.0,1.5595148783464907e-10
4030.0,1.7136873864398439e-10
4031.0,1.7674538221879033e-10
4032.0,1.8196469331321907e-10
4033.0,1.8347963426368352e-10
4034.0,1.8403666091071358e-10
